train_loss,valid_loss,best_valid_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6656178832054138,0.6546487212181091,0.6546487212181091,1,1784138847,,False,1,637bdb5b,2026-07-15_13-07-27,7.544110059738159,7.544110059738159,79328,Rohan-Laptop,172.22.123.235,7.544110059738159,1
0.8249697685241699,0.7876871824264526,0.6546487212181091,2,1784138847,,False,2,637bdb5b,2026-07-15_13-07-27,0.20210933685302734,7.7462193965911865,79328,Rohan-Laptop,172.22.123.235,7.7462193965911865,2
0.7187671661376953,0.6430156826972961,0.6430156826972961,3,1784138848,,False,3,637bdb5b,2026-07-15_13-07-28,0.19889569282531738,7.945115089416504,79328,Rohan-Laptop,172.22.123.235,7.945115089416504,3
0.6998115181922913,0.7466847896575928,0.6430156826972961,4,1784138848,,False,4,637bdb5b,2026-07-15_13-07-28,0.1982100009918213,8.143325090408325,79328,Rohan-Laptop,172.22.123.235,8.143325090408325,4
0.6785473823547363,0.6527873873710632,0.6430156826972961,5,1784138848,,False,5,637bdb5b,2026-07-15_13-07-28,0.2020244598388672,8.345349550247192,79328,Rohan-Laptop,172.22.123.235,8.345349550247192,5
0.5656293034553528,0.5537521839141846,0.5537521839141846,6,1784138848,,False,6,637bdb5b,2026-07-15_13-07-28,0.1989731788635254,8.544322729110718,79328,Rohan-Laptop,172.22.123.235,8.544322729110718,6
0.48283103108406067,0.4951836168766022,0.4951836168766022,7,1784138848,,False,7,637bdb5b,2026-07-15_13-07-28,0.1660776138305664,8.710400342941284,79328,Rohan-Laptop,172.22.123.235,8.710400342941284,7
0.4740886986255646,0.45672813057899475,0.45672813057899475,8,1784138849,,False,8,637bdb5b,2026-07-15_13-07-29,0.1631147861480713,8.873515129089355,79328,Rohan-Laptop,172.22.123.235,8.873515129089355,8
0.36843544244766235,0.444770485162735,0.444770485162735,9,1784138849,,False,9,637bdb5b,2026-07-15_13-07-29,0.1612567901611328,9.034771919250488,79328,Rohan-Laptop,172.22.123.235,9.034771919250488,9
0.4416811764240265,0.46830275654792786,0.444770485162735,10,1784138849,,False,10,637bdb5b,2026-07-15_13-07-29,0.1653285026550293,9.200100421905518,79328,Rohan-Laptop,172.22.123.235,9.200100421905518,10
0.571073591709137,0.465349406003952,0.444770485162735,11,1784138849,,False,11,637bdb5b,2026-07-15_13-07-29,0.16216206550598145,9.362262487411499,79328,Rohan-Laptop,172.22.123.235,9.362262487411499,11
0.3963978588581085,0.4561294913291931,0.444770485162735,12,1784138849,,False,12,637bdb5b,2026-07-15_13-07-29,0.16387176513671875,9.526134252548218,79328,Rohan-Laptop,172.22.123.235,9.526134252548218,12
0.3268388509750366,0.4555692970752716,0.444770485162735,13,1784138849,,False,13,637bdb5b,2026-07-15_13-07-29,0.17539715766906738,9.701531410217285,79328,Rohan-Laptop,172.22.123.235,9.701531410217285,13
0.336879700422287,0.4457249343395233,0.444770485162735,14,1784138850,,False,14,637bdb5b,2026-07-15_13-07-30,0.16725969314575195,9.868791103363037,79328,Rohan-Laptop,172.22.123.235,9.868791103363037,14
0.4554191827774048,0.4365948736667633,0.4365948736667633,15,1784138850,,False,15,637bdb5b,2026-07-15_13-07-30,0.17707180976867676,10.045862913131714,79328,Rohan-Laptop,172.22.123.235,10.045862913131714,15
0.2945784330368042,0.42320385575294495,0.42320385575294495,16,1784138850,,False,16,637bdb5b,2026-07-15_13-07-30,0.18038296699523926,10.226245880126953,79328,Rohan-Laptop,172.22.123.235,10.226245880126953,16
0.4731930196285248,0.420636922121048,0.420636922121048,17,1784138850,,False,17,637bdb5b,2026-07-15_13-07-30,0.1795635223388672,10.40580940246582,79328,Rohan-Laptop,172.22.123.235,10.40580940246582,17
0.472230464220047,0.4209459722042084,0.420636922121048,18,1784138850,,False,18,637bdb5b,2026-07-15_13-07-30,0.17934608459472656,10.585155487060547,79328,Rohan-Laptop,172.22.123.235,10.585155487060547,18
0.45147886872291565,0.4140808880329132,0.4140808880329132,19,1784138850,,False,19,637bdb5b,2026-07-15_13-07-30,0.18883991241455078,10.773995399475098,79328,Rohan-Laptop,172.22.123.235,10.773995399475098,19
0.44725069403648376,0.40314075350761414,0.40314075350761414,20,1784138851,,True,20,637bdb5b,2026-07-15_13-07-31,0.18391680717468262,10.95791220664978,79328,Rohan-Laptop,172.22.123.235,10.95791220664978,20
