train_loss,valid_loss,best_valid_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7074773192405701,0.5883074700832367,0.5883074700832367,1,1784561450,,False,1,8aa19a40,2026-07-20_10-30-50,3.4077517986297607,3.4077517986297607,16751,Rohan-Laptop,172.22.123.235,3.4077517986297607,1
0.5562638401985168,0.4459289014339447,0.4459289014339447,2,1784561451,,False,2,8aa19a40,2026-07-20_10-30-51,1.5540094375610352,4.961761236190796,16751,Rohan-Laptop,172.22.123.235,4.961761236190796,2
0.4157540827989578,0.4391950696706772,0.4391950696706772,3,1784561453,,False,3,8aa19a40,2026-07-20_10-30-53,1.509582281112671,6.471343517303467,16751,Rohan-Laptop,172.22.123.235,6.471343517303467,3
0.38620555996894834,0.3992336928844452,0.3992336928844452,4,1784561454,,False,4,8aa19a40,2026-07-20_10-30-54,1.3862593173980713,7.857602834701538,16751,Rohan-Laptop,172.22.123.235,7.857602834701538,4
0.370867931842804,0.3856793403625488,0.3856793403625488,5,1784561456,,False,5,8aa19a40,2026-07-20_10-30-56,1.4734771251678467,9.331079959869385,16751,Rohan-Laptop,172.22.123.235,9.331079959869385,5
0.34704321920871734,0.34706807136535645,0.34706807136535645,6,1784561457,,False,6,8aa19a40,2026-07-20_10-30-57,1.3813178539276123,10.712397813796997,16751,Rohan-Laptop,172.22.123.235,10.712397813796997,6
0.3186463937163353,0.3342354416847229,0.3342354416847229,7,1784561458,,False,7,8aa19a40,2026-07-20_10-30-58,1.3122315406799316,12.024629354476929,16751,Rohan-Laptop,172.22.123.235,12.024629354476929,7
0.29823642671108247,0.29788942635059357,0.29788942635059357,8,1784561460,,False,8,8aa19a40,2026-07-20_10-31-00,1.2871146202087402,13.311743974685669,16751,Rohan-Laptop,172.22.123.235,13.311743974685669,8
0.2696905732154846,0.2696021497249603,0.2696021497249603,9,1784561461,,False,9,8aa19a40,2026-07-20_10-31-01,1.392127275466919,14.703871250152588,16751,Rohan-Laptop,172.22.123.235,14.703871250152588,9
0.25152497738599777,0.262467560172081,0.262467560172081,10,1784561462,,False,10,8aa19a40,2026-07-20_10-31-02,1.3850600719451904,16.08893132209778,16751,Rohan-Laptop,172.22.123.235,16.08893132209778,10
0.24133265912532806,0.25986031591892245,0.25986031591892245,11,1784561464,,False,11,8aa19a40,2026-07-20_10-31-04,1.4777846336364746,17.566715955734253,16751,Rohan-Laptop,172.22.123.235,17.566715955734253,11
0.24756122380495071,0.26344766318798063,0.25986031591892245,12,1784561465,,False,12,8aa19a40,2026-07-20_10-31-05,1.4129159450531006,18.979631900787354,16751,Rohan-Laptop,172.22.123.235,18.979631900787354,12
0.23684321641921996,0.247511625289917,0.247511625289917,13,1784561467,,False,13,8aa19a40,2026-07-20_10-31-07,1.4358396530151367,20.41547155380249,16751,Rohan-Laptop,172.22.123.235,20.41547155380249,13
0.22609197050333024,0.2363145500421524,0.2363145500421524,14,1784561468,,False,14,8aa19a40,2026-07-20_10-31-08,1.5225577354431152,21.938029289245605,16751,Rohan-Laptop,172.22.123.235,21.938029289245605,14
0.22381306439638138,0.24364324510097504,0.2363145500421524,15,1784561470,,False,15,8aa19a40,2026-07-20_10-31-10,1.495990514755249,23.434019804000854,16751,Rohan-Laptop,172.22.123.235,23.434019804000854,15
0.21875380575656891,0.23309632241725922,0.23309632241725922,16,1784561471,,False,16,8aa19a40,2026-07-20_10-31-11,1.5142433643341064,24.94826316833496,16751,Rohan-Laptop,172.22.123.235,24.94826316833496,16
0.21684101074934006,0.23595724254846573,0.23309632241725922,17,1784561473,,False,17,8aa19a40,2026-07-20_10-31-13,1.3547799587249756,26.303043127059937,16751,Rohan-Laptop,172.22.123.235,26.303043127059937,17
0.21176013499498367,0.23042143881320953,0.23042143881320953,18,1784561474,,False,18,8aa19a40,2026-07-20_10-31-14,1.2919929027557373,27.595036029815674,16751,Rohan-Laptop,172.22.123.235,27.595036029815674,18
0.21313902139663696,0.22269116044044496,0.22269116044044496,19,1784561475,,False,19,8aa19a40,2026-07-20_10-31-15,1.2617566585540771,28.85679268836975,16751,Rohan-Laptop,172.22.123.235,28.85679268836975,19
0.2158309444785118,0.22376488894224167,0.22269116044044496,20,1784561476,,True,20,8aa19a40,2026-07-20_10-31-16,1.3151566982269287,30.17194938659668,16751,Rohan-Laptop,172.22.123.235,30.17194938659668,20
